nft_id,program_id,disease,intervention,owner_id,status,mint_date,transfer_count,qaly_value
NFT-004402,ST3,Stunting,Complementary Feeding,Admin Team,active,2025-01-31 12:57:48.879148,1,0.0012
NFT-004403,ST3,Stunting,Complementary Feeding,Department,active,2025-05-26 12:57:48.879148,2,0.0012
NFT-004404,ST3,Stunting,Complementary Feeding,Admin Team,transferred,2024-11-11 12:57:48.879148,1,0.0012
NFT-004405,ST3,Stunting,Complementary Feeding,NUH,active,2024-07-16 12:57:48.879148,1,0.0012
NFT-004406,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-09-16 12:57:48.879148,1,0.0012
NFT-004407,ST3,Stunting,Complementary Feeding,NGO,active,2024-12-31 12:57:48.879148,0,0.0012
NFT-004408,ST3,Stunting,Complementary Feeding,NUH,transferred,2024-06-13 12:57:48.879148,1,0.0012
NFT-004409,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-12-13 12:57:48.879148,2,0.0012
NFT-004410,ST3,Stunting,Complementary Feeding,MOH,active,2024-11-30 12:57:48.879148,0,0.0012
NFT-004411,ST3,Stunting,Complementary Feeding,NUH,active,2025-06-03 12:57:48.879148,2,0.0012
NFT-004412,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-08-06 12:57:48.879148,2,0.0012
NFT-004413,ST3,Stunting,Complementary Feeding,Admin Team,active,2025-05-16 12:57:48.879148,0,0.0012
NFT-004414,ST3,Stunting,Complementary Feeding,NUH,active,2024-06-24 12:57:48.879148,1,0.0012
NFT-004415,ST3,Stunting,Complementary Feeding,NUH,active,2024-08-09 12:57:48.879148,0,0.0012
NFT-004416,ST3,Stunting,Complementary Feeding,Dr. Williams,transferred,2024-10-21 12:57:48.879148,2,0.0012
NFT-004417,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-07-12 12:57:48.879148,2,0.0012
NFT-004418,ST3,Stunting,Complementary Feeding,Admin Team,active,2025-04-12 12:57:48.879148,3,0.0012
NFT-004419,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-06-07 12:57:48.879148,2,0.0012
NFT-004420,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-08-16 12:57:48.879148,0,0.0012
NFT-004421,ST3,Stunting,Complementary Feeding,Admin Team,transferred,2024-10-29 12:57:48.879148,2,0.0012
NFT-004422,ST3,Stunting,Complementary Feeding,MOH,active,2024-10-11 12:57:48.879148,0,0.0012
NFT-004423,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-09-08 12:57:48.879148,2,0.0012
NFT-004424,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-07-03 12:57:48.879148,2,0.0012
NFT-004425,ST3,Stunting,Complementary Feeding,Department,active,2024-07-14 12:57:48.879148,3,0.0012
NFT-004426,ST3,Stunting,Complementary Feeding,NUH,active,2025-03-04 12:57:48.879148,3,0.0012
NFT-004427,ST3,Stunting,Complementary Feeding,MOH,active,2024-06-12 12:57:48.879148,3,0.0012
NFT-004428,ST3,Stunting,Complementary Feeding,Dr. Johnson,transferred,2024-06-24 12:57:48.879148,3,0.0012
NFT-004429,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-03-05 12:57:48.879148,3,0.0012
NFT-004430,ST3,Stunting,Complementary Feeding,Dr. Drum,transferred,2025-02-20 12:57:48.879148,3,0.0012
NFT-004431,ST3,Stunting,Complementary Feeding,NGO,active,2024-12-15 12:57:48.879148,2,0.0012
NFT-004432,ST3,Stunting,Complementary Feeding,NUH,active,2025-02-13 12:57:48.879148,2,0.0012
NFT-004433,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-07-21 12:57:48.879148,3,0.0012
NFT-004434,ST3,Stunting,Complementary Feeding,MOH,active,2025-02-06 12:57:48.879148,0,0.0012
NFT-004435,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-03-15 12:57:48.879148,1,0.0012
NFT-004436,ST3,Stunting,Complementary Feeding,NGO,active,2025-05-06 12:57:48.879148,2,0.0012
NFT-004437,ST3,Stunting,Complementary Feeding,Dr. Drum,transferred,2025-01-13 12:57:48.879148,2,0.0012
NFT-004438,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-05-28 12:57:48.879148,3,0.0012
NFT-004439,ST3,Stunting,Complementary Feeding,Department,active,2024-07-02 12:57:48.879148,2,0.0012
NFT-004440,ST3,Stunting,Complementary Feeding,NUH,active,2025-05-05 12:57:48.879148,3,0.0012
NFT-004441,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-08-22 12:57:48.879148,3,0.0012
NFT-004442,ST3,Stunting,Complementary Feeding,Admin Team,active,2025-04-17 12:57:48.879148,1,0.0012
NFT-004443,ST3,Stunting,Complementary Feeding,Department,transferred,2024-12-15 12:57:48.879148,0,0.0012
NFT-004444,ST3,Stunting,Complementary Feeding,NUH,transferred,2025-04-04 12:57:48.879148,2,0.0012
NFT-004445,ST3,Stunting,Complementary Feeding,NGO,transferred,2025-03-22 12:57:48.879148,0,0.0012
NFT-004446,ST3,Stunting,Complementary Feeding,MOH,active,2024-08-06 12:57:48.879148,1,0.0012
NFT-004447,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-12-10 12:57:48.879148,2,0.0012
NFT-004448,ST3,Stunting,Complementary Feeding,NUH,active,2025-02-19 12:57:48.879148,1,0.0012
NFT-004449,ST3,Stunting,Complementary Feeding,MOH,active,2025-01-06 12:57:48.879148,0,0.0012
NFT-004450,ST3,Stunting,Complementary Feeding,Admin Team,active,2025-01-04 12:57:48.879148,1,0.0012
NFT-004451,ST3,Stunting,Complementary Feeding,MOH,active,2025-04-20 12:57:48.879148,3,0.0012
NFT-004452,ST3,Stunting,Complementary Feeding,MOH,active,2025-01-28 12:57:48.879148,1,0.0012
NFT-004453,ST3,Stunting,Complementary Feeding,Admin Team,transferred,2025-03-02 12:57:48.879148,1,0.0012
NFT-004454,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-06-26 12:57:48.879148,1,0.0012
NFT-004455,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-10-27 12:57:48.879148,2,0.0012
NFT-004456,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-12-28 12:57:48.879148,3,0.0012
NFT-004457,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-12-10 12:57:48.879148,2,0.0012
NFT-004458,ST3,Stunting,Complementary Feeding,Admin Team,transferred,2025-01-14 12:57:48.879148,3,0.0012
NFT-004459,ST3,Stunting,Complementary Feeding,Dr. Johnson,transferred,2024-08-25 12:57:48.879148,1,0.0012
NFT-004460,ST3,Stunting,Complementary Feeding,Department,active,2025-02-10 12:57:48.879148,1,0.0012
NFT-004461,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-11-11 12:57:48.879148,2,0.0012
NFT-004462,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-03-03 12:57:48.879148,1,0.0012
NFT-004463,ST3,Stunting,Complementary Feeding,NGO,active,2025-02-15 12:57:48.879148,0,0.0012
NFT-004464,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-09-22 12:57:48.879148,3,0.0012
NFT-004465,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-09-12 12:57:48.879148,1,0.0012
NFT-004466,ST3,Stunting,Complementary Feeding,NGO,active,2025-04-24 12:57:48.879148,3,0.0012
NFT-004467,ST3,Stunting,Complementary Feeding,NUH,active,2025-04-21 12:57:48.879148,3,0.0012
NFT-004468,ST3,Stunting,Complementary Feeding,MOH,active,2024-09-22 12:57:48.879148,1,0.0012
NFT-004469,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-01-04 12:57:48.879148,1,0.0012
NFT-004470,ST3,Stunting,Complementary Feeding,MOH,active,2025-04-03 12:57:48.879148,0,0.0012
NFT-004471,ST3,Stunting,Complementary Feeding,MOH,active,2024-11-11 12:57:48.879148,1,0.0012
NFT-004472,ST3,Stunting,Complementary Feeding,NGO,transferred,2024-06-24 12:57:48.880148,3,0.0012
NFT-004473,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-03-13 12:57:48.880148,3,0.0012
NFT-004474,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-10-14 12:57:48.880148,3,0.0012
NFT-004475,ST3,Stunting,Complementary Feeding,Department,transferred,2024-08-28 12:57:48.880148,0,0.0012
NFT-004476,ST3,Stunting,Complementary Feeding,NGO,active,2024-07-18 12:57:48.880148,2,0.0012
NFT-004477,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-09-17 12:57:48.880148,0,0.0012
NFT-004478,ST3,Stunting,Complementary Feeding,NGO,active,2025-04-05 12:57:48.880148,1,0.0012
NFT-004479,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-09-16 12:57:48.880148,0,0.0012
NFT-004480,ST3,Stunting,Complementary Feeding,Dr. Drum,transferred,2024-07-23 12:57:48.880148,1,0.0012
NFT-004481,ST3,Stunting,Complementary Feeding,NGO,active,2024-09-27 12:57:48.880148,1,0.0012
NFT-004482,ST3,Stunting,Complementary Feeding,NGO,transferred,2025-03-10 12:57:48.880148,2,0.0012
NFT-004483,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-05-11 12:57:48.880148,0,0.0012
NFT-004484,ST3,Stunting,Complementary Feeding,MOH,transferred,2024-07-22 12:57:48.880148,3,0.0012
NFT-004485,ST3,Stunting,Complementary Feeding,NUH,active,2025-01-23 12:57:48.880148,1,0.0012
NFT-004486,ST3,Stunting,Complementary Feeding,Dr. Johnson,transferred,2024-06-17 12:57:48.880148,1,0.0012
NFT-004487,ST3,Stunting,Complementary Feeding,MOH,active,2025-02-18 12:57:48.880148,2,0.0012
NFT-004488,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-02-05 12:57:48.880148,2,0.0012
NFT-004489,ST3,Stunting,Complementary Feeding,MOH,active,2024-11-19 12:57:48.880148,1,0.0012
NFT-004490,ST3,Stunting,Complementary Feeding,MOH,active,2025-06-04 12:57:48.880148,2,0.0012
NFT-004491,ST3,Stunting,Complementary Feeding,Department,active,2025-01-27 12:57:48.880148,0,0.0012
NFT-004492,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-09-13 12:57:48.880148,0,0.0012
NFT-004493,ST3,Stunting,Complementary Feeding,NUH,active,2024-08-25 12:57:48.880148,0,0.0012
NFT-004494,ST3,Stunting,Complementary Feeding,Admin Team,transferred,2024-11-18 12:57:48.880148,0,0.0012
NFT-004495,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-05-29 12:57:48.880148,0,0.0012
NFT-004496,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-07-15 12:57:48.880148,1,0.0012
NFT-004497,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-03-24 12:57:48.880148,0,0.0012
NFT-004498,ST3,Stunting,Complementary Feeding,Department,active,2024-11-08 12:57:48.880148,1,0.0012
NFT-004499,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-05-13 12:57:48.880148,3,0.0012
NFT-004500,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-09-27 12:57:48.880148,0,0.0012
NFT-004501,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-06-07 12:57:48.880148,0,0.0012
NFT-004502,ST3,Stunting,Complementary Feeding,NGO,transferred,2024-07-05 12:57:48.880148,0,0.0012
NFT-004503,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-04-20 12:57:48.880148,1,0.0012
NFT-004504,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-06-13 12:57:48.880148,1,0.0012
NFT-004505,ST3,Stunting,Complementary Feeding,NUH,active,2024-12-26 12:57:48.880148,3,0.0012
NFT-004506,ST3,Stunting,Complementary Feeding,Department,active,2025-05-09 12:57:48.880148,0,0.0012
NFT-004507,ST3,Stunting,Complementary Feeding,NUH,active,2025-02-18 12:57:48.880148,2,0.0012
NFT-004508,ST3,Stunting,Complementary Feeding,MOH,active,2024-10-12 12:57:48.880148,1,0.0012
NFT-004509,ST3,Stunting,Complementary Feeding,MOH,transferred,2024-07-04 12:57:48.880148,1,0.0012
NFT-004510,ST3,Stunting,Complementary Feeding,MOH,transferred,2025-04-06 12:57:48.880148,1,0.0012
NFT-004511,ST3,Stunting,Complementary Feeding,NUH,transferred,2024-06-09 12:57:48.880148,0,0.0012
NFT-004512,ST3,Stunting,Complementary Feeding,Admin Team,active,2025-01-04 12:57:48.880148,2,0.0012
NFT-004513,ST3,Stunting,Complementary Feeding,NUH,transferred,2025-02-06 12:57:48.880148,1,0.0012
NFT-004514,ST3,Stunting,Complementary Feeding,NGO,active,2025-03-22 12:57:48.880148,3,0.0012
NFT-004515,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-05-27 12:57:48.880148,2,0.0012
NFT-004516,ST3,Stunting,Complementary Feeding,MOH,transferred,2025-04-15 12:57:48.880148,3,0.0012
NFT-004517,ST3,Stunting,Complementary Feeding,NGO,active,2025-02-19 12:57:48.880148,1,0.0012
NFT-004518,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-07-08 12:57:48.880148,0,0.0012
NFT-004519,ST3,Stunting,Complementary Feeding,Department,active,2024-11-02 12:57:48.880148,1,0.0012
NFT-004520,ST3,Stunting,Complementary Feeding,MOH,active,2025-02-24 12:57:48.880148,0,0.0012
NFT-004521,ST3,Stunting,Complementary Feeding,NGO,transferred,2025-04-13 12:57:48.880148,2,0.0012
NFT-004522,ST3,Stunting,Complementary Feeding,Department,active,2025-05-15 12:57:48.880148,2,0.0012
NFT-004523,ST3,Stunting,Complementary Feeding,NUH,active,2024-07-08 12:57:48.880148,0,0.0012
NFT-004524,ST3,Stunting,Complementary Feeding,NUH,active,2025-02-09 12:57:48.880148,1,0.0012
NFT-004525,ST3,Stunting,Complementary Feeding,Department,active,2024-07-23 12:57:48.880148,0,0.0012
NFT-004526,ST3,Stunting,Complementary Feeding,Admin Team,active,2025-02-01 12:57:48.880148,1,0.0012
NFT-004527,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-01-10 12:57:48.880148,3,0.0012
NFT-004528,ST3,Stunting,Complementary Feeding,MOH,active,2024-10-16 12:57:48.880148,2,0.0012
NFT-004529,ST3,Stunting,Complementary Feeding,Department,active,2024-09-04 12:57:48.880148,2,0.0012
NFT-004530,ST3,Stunting,Complementary Feeding,Dr. Williams,transferred,2024-11-18 12:57:48.880148,0,0.0012
NFT-004531,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-10-07 12:57:48.880148,1,0.0012
NFT-004532,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-06-04 12:57:48.880148,0,0.0012
NFT-004533,ST3,Stunting,Complementary Feeding,Department,active,2024-12-27 12:57:48.880148,3,0.0012
NFT-004534,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-06-23 12:57:48.880148,0,0.0012
NFT-004535,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-02-16 12:57:48.880148,1,0.0012
NFT-004536,ST3,Stunting,Complementary Feeding,Dr. Williams,transferred,2024-08-26 12:57:48.880148,2,0.0012
NFT-004537,ST3,Stunting,Complementary Feeding,Dr. Johnson,transferred,2024-09-14 12:57:48.880148,3,0.0012
NFT-004538,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-07-06 12:57:48.880148,3,0.0012
NFT-004539,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-09-14 12:57:48.880148,3,0.0012
NFT-004540,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-12-05 12:57:48.880148,2,0.0012
NFT-004541,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-03-14 12:57:48.880148,3,0.0012
NFT-004542,ST3,Stunting,Complementary Feeding,Department,active,2025-05-18 12:57:48.880148,2,0.0012
NFT-004543,ST3,Stunting,Complementary Feeding,NUH,transferred,2024-09-14 12:57:48.880148,1,0.0012
NFT-004544,ST3,Stunting,Complementary Feeding,MOH,transferred,2025-01-14 12:57:48.880148,1,0.0012
NFT-004545,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-06-02 12:57:48.880148,2,0.0012
NFT-004546,ST3,Stunting,Complementary Feeding,NGO,active,2025-05-28 12:57:48.880148,3,0.0012
NFT-004547,ST3,Stunting,Complementary Feeding,NGO,active,2024-09-05 12:57:48.880148,3,0.0012
NFT-004548,ST3,Stunting,Complementary Feeding,MOH,active,2024-06-29 12:57:48.880148,0,0.0012
NFT-004549,ST3,Stunting,Complementary Feeding,Department,active,2025-02-15 12:57:48.880148,3,0.0012
NFT-004550,ST3,Stunting,Complementary Feeding,NGO,transferred,2024-06-04 12:57:48.880148,1,0.0012
NFT-004551,ST3,Stunting,Complementary Feeding,MOH,transferred,2025-06-04 12:57:48.880148,2,0.0012
NFT-004552,ST3,Stunting,Complementary Feeding,NGO,active,2025-02-16 12:57:48.880148,0,0.0012
NFT-004553,ST3,Stunting,Complementary Feeding,Department,active,2024-10-07 12:57:48.880148,2,0.0012
NFT-004554,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-09-21 12:57:48.880148,2,0.0012
NFT-004555,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-12-01 12:57:48.880148,1,0.0012
NFT-004556,ST3,Stunting,Complementary Feeding,Dr. Johnson,transferred,2025-01-01 12:57:48.880148,0,0.0012
NFT-004557,ST3,Stunting,Complementary Feeding,NUH,active,2025-05-30 12:57:48.880148,0,0.0012
NFT-004558,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-07-04 12:57:48.880148,1,0.0012
NFT-004559,ST3,Stunting,Complementary Feeding,MOH,active,2025-05-04 12:57:48.880148,3,0.0012
NFT-004560,ST3,Stunting,Complementary Feeding,Department,active,2024-12-04 12:57:48.880148,0,0.0012
NFT-004561,ST3,Stunting,Complementary Feeding,NGO,active,2024-08-11 12:57:48.880148,0,0.0012
NFT-004562,ST3,Stunting,Complementary Feeding,Dr. Johnson,transferred,2025-04-18 12:57:48.880148,3,0.0012
NFT-004563,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-08-26 12:57:48.880148,3,0.0012
NFT-004564,ST3,Stunting,Complementary Feeding,NGO,transferred,2025-05-19 12:57:48.880148,3,0.0012
NFT-004565,ST3,Stunting,Complementary Feeding,Admin Team,active,2025-01-18 12:57:48.880148,2,0.0012
NFT-004566,ST3,Stunting,Complementary Feeding,MOH,active,2024-12-27 12:57:48.880148,3,0.0012
NFT-004567,ST3,Stunting,Complementary Feeding,Admin Team,active,2025-03-20 12:57:48.880148,3,0.0012
NFT-004568,ST3,Stunting,Complementary Feeding,Dr. Williams,transferred,2024-07-23 12:57:48.880148,3,0.0012
NFT-004569,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-09-02 12:57:48.880148,3,0.0012
NFT-004570,ST3,Stunting,Complementary Feeding,Department,active,2024-07-29 12:57:48.880148,2,0.0012
NFT-004571,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-05-12 12:57:48.880148,1,0.0012
NFT-004572,ST3,Stunting,Complementary Feeding,NGO,active,2024-07-30 12:57:48.880148,1,0.0012
NFT-004573,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-02-06 12:57:48.881148,1,0.0012
NFT-004574,ST3,Stunting,Complementary Feeding,Admin Team,active,2025-05-27 12:57:48.881148,0,0.0012
NFT-004575,ST3,Stunting,Complementary Feeding,NGO,active,2024-06-25 12:57:48.881148,2,0.0012
NFT-004576,ST3,Stunting,Complementary Feeding,MOH,active,2025-03-28 12:57:48.881148,0,0.0012
NFT-004577,ST3,Stunting,Complementary Feeding,Dr. Johnson,transferred,2024-06-04 12:57:48.881148,0,0.0012
NFT-004578,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-02-24 12:57:48.881148,2,0.0012
NFT-004579,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-03-25 12:57:48.881148,3,0.0012
NFT-004580,ST3,Stunting,Complementary Feeding,Department,active,2024-11-17 12:57:48.881148,1,0.0012
NFT-004581,ST3,Stunting,Complementary Feeding,Dr. Johnson,transferred,2024-06-11 12:57:48.881148,1,0.0012
NFT-004582,ST3,Stunting,Complementary Feeding,MOH,active,2025-05-09 12:57:48.881148,1,0.0012
NFT-004583,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-05-24 12:57:48.881148,3,0.0012
NFT-004584,ST3,Stunting,Complementary Feeding,Department,active,2025-03-16 12:57:48.881148,1,0.0012
NFT-004585,ST3,Stunting,Complementary Feeding,Department,transferred,2025-01-18 12:57:48.881148,3,0.0012
NFT-004586,ST3,Stunting,Complementary Feeding,NGO,active,2024-06-14 12:57:48.881148,2,0.0012
NFT-004587,ST3,Stunting,Complementary Feeding,NGO,active,2025-05-28 12:57:48.881148,0,0.0012
NFT-004588,ST3,Stunting,Complementary Feeding,NGO,active,2024-09-13 12:57:48.881148,1,0.0012
NFT-004589,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-10-27 12:57:48.881148,0,0.0012
NFT-004590,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-11-15 12:57:48.881148,0,0.0012
NFT-004591,ST3,Stunting,Complementary Feeding,NUH,active,2024-09-12 12:57:48.881148,0,0.0012
NFT-004592,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-11-08 12:57:48.881148,0,0.0012
NFT-004593,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-06-30 12:57:48.881148,1,0.0012
NFT-004594,ST3,Stunting,Complementary Feeding,MOH,active,2024-11-11 12:57:48.881148,2,0.0012
NFT-004595,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-02-16 12:57:48.881148,3,0.0012
NFT-004596,ST3,Stunting,Complementary Feeding,MOH,active,2024-11-30 12:57:48.881148,2,0.0012
NFT-004597,ST3,Stunting,Complementary Feeding,MOH,active,2024-07-01 12:57:48.881148,1,0.0012
NFT-004598,ST3,Stunting,Complementary Feeding,Dr. Johnson,transferred,2024-09-28 12:57:48.881148,1,0.0012
NFT-004599,ST3,Stunting,Complementary Feeding,NUH,transferred,2025-04-20 12:57:48.881148,1,0.0012
NFT-004600,ST3,Stunting,Complementary Feeding,NGO,active,2025-05-05 12:57:48.881148,1,0.0012
NFT-004601,ST3,Stunting,Complementary Feeding,MOH,active,2025-03-06 12:57:48.881148,3,0.0012
NFT-004602,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-02-11 12:57:48.881148,2,0.0012
NFT-004603,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-09-08 12:57:48.881148,1,0.0012
NFT-004604,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-06-30 12:57:48.881148,0,0.0012
NFT-004605,ST3,Stunting,Complementary Feeding,MOH,active,2025-04-13 12:57:48.881148,2,0.0012
NFT-004606,ST3,Stunting,Complementary Feeding,Department,active,2024-07-28 12:57:48.881148,0,0.0012
NFT-004607,ST3,Stunting,Complementary Feeding,NUH,active,2025-01-28 12:57:48.881148,0,0.0012
NFT-004608,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-10-01 12:57:48.881148,1,0.0012
NFT-004609,ST3,Stunting,Complementary Feeding,Dr. Williams,transferred,2025-05-15 12:57:48.881148,2,0.0012
NFT-004610,ST3,Stunting,Complementary Feeding,NGO,active,2024-07-14 12:57:48.881148,1,0.0012
NFT-004611,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-05-30 12:57:48.881148,1,0.0012
